Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Armenia,ARM,"Apr 24, 2020",538.6007314980862
Armenia,ARM,"Apr 25, 2020",565.9357310290042
Armenia,ARM,"Apr 26, 2020",589.221100999786
Armenia,ARM,"Apr 27, 2020",610.1441870604887
Armenia,ARM,"Apr 28, 2020",630.0548657311573
Armenia,ARM,"Apr 29, 2020",651.9903591818938
Armenia,ARM,"Apr 30, 2020",651.9903591818938
Aruba,ABW,"Mar 13, 2020",18.732555307869546
Aruba,ABW,"Mar 20, 2020",37.46511061573909
Aruba,ABW,"Mar 24, 2020",112.39533184721728
Aruba,ABW,"Mar 25, 2020",159.22672011689116
Aruba,ABW,"Mar 26, 2020",177.9592754247607
Aruba,ABW,"Mar 27, 2020",262.25577431017365
Aruba,ABW,"Mar 28, 2020",262.25577431017365
Aruba,ABW,"Mar 29, 2020",262.25577431017365
Aruba,ABW,"Mar 30, 2020",468.3138826967387
Aruba,ABW,"Apr 1, 2020",515.1452709664126
Aruba,ABW,"Apr 2, 2020",515.1452709664126
Aruba,ABW,"Apr 3, 2020",561.9766592360864
Aruba,ABW,"Apr 4, 2020",580.7092145439559
Aruba,ABW,"Apr 5, 2020",599.4417698518255
Aruba,ABW,"Apr 6, 2020",599.4417698518255
Aruba,ABW,"Apr 7, 2020",665.0057134293689
Aruba,ABW,"Apr 8, 2020",693.1045463911732
Aruba,ABW,"Apr 9, 2020",721.2033793529775
Aruba,ABW,"Apr 10, 2020",768.0347676226514
Aruba,ABW,"Apr 11, 2020",805.4998782383905
Aruba,ABW,"Apr 12, 2020",861.6975441619992
Aruba,ABW,"Apr 13, 2020",861.6975441619992
Aruba,ABW,"Apr 14, 2020",861.6975441619992
Aruba,ABW,"Apr 15, 2020",861.6975441619992
Aruba,ABW,"Apr 16, 2020",871.0638218159339
Aruba,ABW,"Apr 17, 2020",889.7963771238035
Aruba,ABW,"Apr 18, 2020",899.1626547777382
Aruba,ABW,"Apr 19, 2020",899.1626547777382
Aruba,ABW,"Apr 20, 2020",908.528932431673
Aruba,ABW,"Apr 21, 2020",908.528932431673
Aruba,ABW,"Apr 22, 2020",908.528932431673
Aruba,ABW,"Apr 23, 2020",936.6277653934774
Aruba,ABW,"Apr 24, 2020",936.6277653934774
Aruba,ABW,"Apr 25, 2020",936.6277653934774
Aruba,ABW,"Apr 26, 2020",936.6277653934774
Aruba,ABW,"Apr 27, 2020",936.6277653934774
Aruba,ABW,"Apr 28, 2020",936.6277653934774
Aruba,ABW,"Apr 29, 2020",936.6277653934774
Aruba,ABW,"Apr 30, 2020",936.6277653934774
Asia,,"Dec 31, 2019",0.005817643024048543
Asia,,"Jan 1, 2020",0.005817643024048543
Asia,,"Jan 2, 2020",0.005817643024048543
Asia,,"Jan 3, 2020",0.009480603446597626
Asia,,"Jan 4, 2020",0.009480603446597626
Asia,,"Jan 5, 2020",0.012712627348846815
Asia,,"Jan 6, 2020",0.012712627348846815
Asia,,"Jan 7, 2020",0.012712627348846815
Asia,,"Jan 8, 2020",0.012712627348846815
Asia,,"Jan 9, 2020",0.012712627348846815
Asia,,"Jan 10, 2020",0.012712627348846815
Asia,,"Jan 11, 2020",0.012712627348846815
Asia,,"Jan 12, 2020",0.012712627348846815
Asia,,"Jan 13, 2020",0.012928095608996762
Asia,,"Jan 14, 2020",0.012928095608996762
Asia,,"Jan 15, 2020",0.013143563869146708
Asia,,"Jan 16, 2020",0.013143563869146708
Asia,,"Jan 17, 2020",0.014220905169896438
Asia,,"Jan 18, 2020",0.01788386559244552
Asia,,"Jan 19, 2020",0.04718754897283818
Asia,,"Jan 20, 2020",0.0514969141758371
Asia,,"Jan 21, 2020",0.08424808971862889
Asia,,"Jan 22, 2020",0.11484458265992123
Asia,,"Jan 23, 2020",0.135745003894466
Asia,,"Jan 24, 2020",0.19305956109435163
Asia,,"Jan 25, 2020",0.28958934164152744
Asia,,"Jan 26, 2020",0.43373760768184133
Asia,,"Jan 27, 2020",0.6048194062408985
Asia,,"Jan 28, 2020",0.9851208854055532
Asia,,"Jan 29, 2020",1.3029365691267236
Asia,,"Jan 30, 2020",1.680436960909429
Asia,,"Jan 31, 2020",2.1100806716484213
Asia,,"Feb 1, 2020",2.5647187005648076
Asia,,"Feb 2, 2020",3.125798049995267
Asia,,"Feb 3, 2020",3.732125734057215
Asia,,"Feb 4, 2020",4.4302428969430405
Asia,,"Feb 5, 2020",5.26949177022708
Asia,,"Feb 6, 2020",6.075127594927728
Asia,,"Feb 7, 2020",6.758592916123357
Asia,,"Feb 8, 2020",7.498295453218121
Asia,,"Feb 9, 2020",8.06239135829068
Asia,,"Feb 10, 2020",8.70470224179767
Asia,,"Feb 11, 2020",9.242295550871784
Asia,,"Feb 12, 2020",9.679911587236326
Asia,,"Feb 13, 2020",12.944040260247858
Asia,,"Feb 14, 2020",13.841681032032533
Asia,,"Feb 15, 2020",14.392848841496095
Asia,,"Feb 16, 2020",14.829818473080184
Asia,,"Feb 17, 2020",15.274975898549974
Asia,,"Feb 18, 2020",15.68350371979427
Asia,,"Feb 19, 2020",16.066175349820575
Asia,,"Feb 20, 2020",16.1637824716685
Asia,,"Feb 21, 2020",16.374725898355297
Asia,,"Feb 22, 2020",16.60053663499244
Asia,,"Feb 23, 2020",16.80415414083414
Asia,,"Feb 24, 2020",16.89314253227607
Asia,,"Feb 25, 2020",17.038583607877282
Asia,,"Feb 26, 2020",17.20147761255064
Asia,,"Feb 27, 2020",17.41392931705849
Asia,,"Feb 28, 2020",17.61216011639644
Asia,,"Feb 29, 2020",17.940749213125105
Asia,,"Mar 1, 2020",18.24348211863578
Asia,,"Mar 2, 2020",18.529623968114908
Asia,,"Mar 3, 2020",18.80391506328579
Asia,,"Mar 4, 2020",19.13013400915281
Asia,,"Mar 5, 2020",19.40011573912069
Asia,,"Mar 6, 2020",19.692506168144167
Asia,,"Mar 7, 2020",20.115254894558362
Asia,,"Mar 8, 2020",20.465390817302023
Asia,,"Mar 9, 2020",20.71641134037671
Asia,,"Mar 10, 2020",20.913564798413912
Asia,,"Mar 11, 2020",21.203369608315587
Asia,,"Mar 12, 2020",21.55458287236
Asia,,"Mar 13, 2020",21.850420793545876
Asia,,"Mar 14, 2020",22.24365036831953
Asia,,"Mar 15, 2020",22.632139641369882
Asia,,"Mar 16, 2020",23.050794470841225
Asia,,"Mar 17, 2020",23.44359310909458
Asia,,"Mar 18, 2020",23.86418715290727
Asia,,"Mar 19, 2020",24.316885967482307
Asia,,"Mar 20, 2020",24.835087133142927
Asia,,"Mar 21, 2020",25.38216104566364
Asia,,"Mar 22, 2020",26.02404099265033
Asia,,"Mar 23, 2020",26.613993088940884
Asia,,"Mar 24, 2020",27.30650807706281
Asia,,"Mar 25, 2020",28.195745586701637
Asia,,"Mar 26, 2020",29.190562543813936
Asia,,"Mar 27, 2020",30.351074592981547
Asia,,"Mar 28, 2020",31.86818661269732
Asia,,"Mar 29, 2020",33.457265031303166
Asia,,"Mar 30, 2020",34.988813424448985
Asia,,"Mar 31, 2020",36.626803138108876
Asia,,"Apr 1, 2020",38.30594728945741
Asia,,"Apr 2, 2020",40.122129254261296
Asia,,"Apr 3, 2020",42.03441006309207
Asia,,"Apr 4, 2020",43.39293744333748
Asia,,"Apr 5, 2020",46.049876559246464
Asia,,"Apr 6, 2020",48.24959202711726
Asia,,"Apr 7, 2020",50.26809868820196
Asia,,"Apr 8, 2020",52.34025694606399
Asia,,"Apr 9, 2020",54.392807592252375
Asia,,"Apr 10, 2020",56.585412607538224
Asia,,"Apr 11, 2020",58.96633688219513
Asia,,"Apr 12, 2020",61.78552359799702
Asia,,"Apr 13, 2020",64.26793342318454
Asia,,"Apr 14, 2020",66.80184016254792
Asia,,"Apr 15, 2020",69.22241059707241
Asia,,"Apr 16, 2020",71.68241172320434
Asia,,"Apr 17, 2020",74.48134442255214
Asia,,"Apr 18, 2020",77.02968753534556
Asia,,"Apr 19, 2020",79.67951619866959
Asia,,"Apr 20, 2020",82.33214594937557
Asia,,"Apr 21, 2020",85.39028696568376
Asia,,"Apr 22, 2020",88.2532137382961
Asia,,"Apr 23, 2020",90.72765123785807
Asia,,"Apr 24, 2020",93.6435832024673
Asia,,"Apr 25, 2020",96.27638987323948
Asia,,"Apr 26, 2020",99.15138286842021
Asia,,"Apr 27, 2020",101.6167707010559
Asia,,"Apr 28, 2020",104.00846838872029
Asia,,"Apr 29, 2020",106.53009343725512
Asia,,"Apr 30, 2020",109.27903750024812
Australia,AUS,"Jan 25, 2020",0.03921586928189979
Australia,AUS,"Jan 26, 2020",0.15686347712759915
Australia,AUS,"Jan 27, 2020",0.15686347712759915
Australia,AUS,"Jan 28, 2020",0.15686347712759915
Australia,AUS,"Jan 29, 2020",0.15686347712759915
Australia,AUS,"Jan 30, 2020",0.23529521569139872
Australia,AUS,"Jan 31, 2020",0.2745110849732985
Australia,AUS,"Feb 1, 2020",0.3529428235370981
Australia,AUS,"Feb 2, 2020",0.4313745621008977
Australia,AUS,"Feb 3, 2020",0.4313745621008977
Australia,AUS,"Feb 4, 2020",0.4313745621008977
Australia,AUS,"Feb 5, 2020",0.47059043138279744
Australia,AUS,"Feb 6, 2020",0.5098063006646972
Australia,AUS,"Feb 7, 2020",0.549022169946597
Australia,AUS,"Feb 8, 2020",0.549022169946597
Australia,AUS,"Feb 9, 2020",0.549022169946597
Australia,AUS,"Feb 10, 2020",0.549022169946597
Australia,AUS,"Feb 11, 2020",0.549022169946597
Australia,AUS,"Feb 12, 2020",0.549022169946597
Australia,AUS,"Feb 13, 2020",0.549022169946597
Australia,AUS,"Feb 14, 2020",0.5882380392284968
Australia,AUS,"Feb 15, 2020",0.5882380392284968
Australia,AUS,"Feb 16, 2020",0.5882380392284968
Australia,AUS,"Feb 17, 2020",0.5882380392284968
Australia,AUS,"Feb 18, 2020",0.5882380392284968
Australia,AUS,"Feb 19, 2020",0.5882380392284968
Australia,AUS,"Feb 20, 2020",0.5882380392284968
Australia,AUS,"Feb 21, 2020",0.6666697777922964
Australia,AUS,"Feb 22, 2020",0.8235332549198956
Australia,AUS,"Feb 23, 2020",0.8627491242017954
Australia,AUS,"Feb 24, 2020",0.8627491242017954
Australia,AUS,"Feb 25, 2020",0.8627491242017954
Australia,AUS,"Feb 26, 2020",0.8627491242017954
Australia,AUS,"Feb 27, 2020",0.9019649934836952
Australia,AUS,"Feb 28, 2020",0.9019649934836952
Australia,AUS,"Feb 29, 2020",0.9803967320474947
Australia,AUS,"Mar 1, 2020",1.0196126013293945
Australia,AUS,"Mar 2, 2020",1.1372602091750939
Australia,AUS,"Mar 3, 2020",1.294123686302693
Australia,AUS,"Mar 4, 2020",1.6078506405578914
Australia,AUS,"Mar 5, 2020",2.039225202658789
Australia,AUS,"Mar 6, 2020",2.3137362876320875
Australia,AUS,"Mar 7, 2020",2.4705997647596867
Australia,AUS,"Mar 8, 2020",2.9019743268605844
Australia,AUS,"Mar 9, 2020",3.137269542551983
Australia,AUS,"Mar 10, 2020",3.9215869281899787
Australia,AUS,"Mar 11, 2020",4.392177359572776
Australia,AUS,"Mar 12, 2020",4.941199529519373
Australia,AUS,"Mar 13, 2020",6.117675607976367
Australia,AUS,"Mar 14, 2020",7.725526248534258
Australia,AUS,"Mar 15, 2020",9.764751451193048
Australia,AUS,"Mar 16, 2020",11.686329046006136
Australia,AUS,"Mar 17, 2020",14.705950980712421
Australia,AUS,"Mar 18, 2020",17.804004653982503
Australia,AUS,"Mar 19, 2020",22.15696614427338
Australia,AUS,"Mar 20, 2020",27.80405132086695
Australia,AUS,"Mar 21, 2020",34.27466975238041
Australia,AUS,"Mar 22, 2020",43.059024471525966
Australia,AUS,"Mar 23, 2020",67.01992060276673
Australia,AUS,"Mar 24, 2020",71.49052970090331
Australia,AUS,"Mar 25, 2020",95.02005127004318
Australia,AUS,"Mar 26, 2020",109.7652181200375
Australia,AUS,"Mar 27, 2020",124.15744214649473
Australia,AUS,"Mar 28, 2020",132.47120643425748
Australia,AUS,"Mar 29, 2020",149.3732460947563
Australia,AUS,"Mar 30, 2020",160.51055297081584
Australia,AUS,"Mar 31, 2020",178.70671631761735
Australia,AUS,"Apr 1, 2020",184.5890967099023
Australia,AUS,"Apr 2, 2020",195.13816554673335
Australia,AUS,"Apr 3, 2020",204.8637011286445
Australia,AUS,"Apr 4, 2020",217.56964277598001
Australia,AUS,"Apr 5, 2020",223.0206486061641
Australia,AUS,"Apr 6, 2020",225.2559531552324
Australia,AUS,"Apr 7, 2020",229.17754008342237
Australia,AUS,"Apr 8, 2020",233.56971744299514
Australia,AUS,"Apr 9, 2020",237.3344408940575
Australia,AUS,"Apr 10, 2020",241.2560278222475
Australia,AUS,"Apr 11, 2020",244.62859258049087
Australia,AUS,"Apr 12, 2020",246.62860191386778
Australia,AUS,"Apr 13, 2020",247.92272560017045
Australia,AUS,"Apr 14, 2020",249.64822384857405
Australia,AUS,"Apr 15, 2020",251.60901731266904
Australia,AUS,"Apr 16, 2020",253.25608382250883
Australia,AUS,"Apr 17, 2020",254.78550272450292
Australia,AUS,"Apr 18, 2020",256.19727401865134
Australia,AUS,"Apr 19, 2020",258.27571509059203
Australia,AUS,"Apr 20, 2020",259.2953276919214
Australia,AUS,"Apr 21, 2020",259.8051339925861
Australia,AUS,"Apr 22, 2020",260.6678831167879
Australia,AUS,"Apr 23, 2020",260.9423942017612
Australia,AUS,"Apr 24, 2020",261.4522005024259
Australia,AUS,"Apr 25, 2020",262.2365178880639
Australia,AUS,"Apr 26, 2020",262.8639717965743
Australia,AUS,"Apr 27, 2020",263.2561304893933
Australia,AUS,"Apr 28, 2020",263.7267209207761
Australia,AUS,"Apr 29, 2020",264.2365272214408
Australia,AUS,"Apr 30, 2020",264.55025417569595
Austria,AUT,"Feb 26, 2020",0.2220643098241251
Austria,AUT,"Feb 27, 2020",0.2220643098241251
Austria,AUT,"Feb 28, 2020",0.5551607745603128
Austria,AUT,"Feb 29, 2020",0.7772250843844378
Austria,AUT,"Mar 1, 2020",1.1103215491206255
Austria,AUT,"Mar 2, 2020",1.5544501687688757
Austria,AUT,"Mar 3, 2020",1.9985787884171258
Austria,AUT,"Mar 4, 2020",2.664771717889501
Austria,AUT,"Mar 5, 2020",3.219932492449814
Austria,AUT,"Mar 6, 2020",4.552318351394565
Austria,AUT,"Mar 7, 2020",8.216379463492627
Austria,AUT,"Mar 8, 2020",10.992183336294191
Austria,AUT,"Mar 9, 2020",11.32527980103038
Austria,AUT,"Mar 10, 2020",14.545212293480192
Austria,AUT,"Mar 11, 2020",20.207852193995382
Austria,AUT,"Mar 12, 2020",27.313910108367384
Austria,AUT,"Mar 13, 2020",40.08260792325458
Austria,AUT,"Mar 14, 2020",55.96020607567952
Austria,AUT,"Mar 15, 2020",72.72606146740097
Austria,AUT,"Mar 16, 2020",95.48765322437379
Austria,AUT,"Mar 17, 2020",112.80866939065554
Austria,AUT,"Mar 18, 2020",147.8948303428673
Austria,AUT,"Mar 19, 2020",182.75892698525493
Austria,AUT,"Mar 20, 2020",243.82661218688935
Austria,AUT,"Mar 21, 2020",294.12417836205367
Austria,AUT,"Mar 22, 2020",335.7612364540771
Austria,AUT,"Mar 23, 2020",403.1577544856991
Austria,AUT,"Mar 24, 2020",498.09024693551254
Austria,AUT,"Mar 25, 2020",586.4718422455144
Austria,AUT,"Mar 26, 2020",653.7573281222243
Austria,AUT,"Mar 27, 2020",780.4450168768876
Austria,AUT,"Mar 28, 2020",854.6144963581454
Austria,AUT,"Mar 29, 2020",920.5675963759105
Austria,AUT,"Mar 30, 2020",978.5263812400071
Austria,AUT,"Mar 31, 2020",1067.9072659442174
Austria,AUT,"Apr 1, 2020",1130.5294013146208
Austria,AUT,"Apr 2, 2020",1189.265411263102
Austria,AUT,"Apr 3, 2020",1235.6768520163441
Austria,AUT,"Apr 4, 2020",1279.6455853615207
Austria,AUT,"Apr 5, 2020",1306.4043346953279
Austria,AUT,"Apr 6, 2020",1330.4983123112454
Austria,AUT,"Apr 7, 2020",1365.3624089536331
Austria,AUT,"Apr 8, 2020",1403.4464380884706
Austria,AUT,"Apr 9, 2020",1439.9760170545392
Austria,AUT,"Apr 10, 2020",1470.9539882750046
Austria,AUT,"Apr 11, 2020",1505.596020607568
Austria,AUT,"Apr 12, 2020",1533.0209628708476
Austria,AUT,"Apr 13, 2020",1547.4551430094157
Austria,AUT,"Apr 14, 2020",1559.2245514300944
Austria,AUT,"Apr 15, 2020",1580.4316930182981
Austria,AUT,"Apr 16, 2020",1595.5320660863388
Austria,AUT,"Apr 17, 2020",1604.1925741694797
Austria,AUT,"Apr 18, 2020",1621.4025581808494
Austria,AUT,"Apr 19, 2020",1627.953455320661
Austria,AUT,"Apr 20, 2020",1633.28299875644
Austria,AUT,"Apr 21, 2020",1641.3883460650206
Austria,AUT,"Apr 22, 2020",1646.9399538106236
Austria,AUT,"Apr 23, 2020",1657.0438799076214
Austria,AUT,"Apr 24, 2020",1663.816841357257
Austria,AUT,"Apr 25, 2020",1673.0325102149584
Austria,AUT,"Apr 26, 2020",1680.3606324391544
Austria,AUT,"Apr 27, 2020",1686.467400959318
Austria,AUT,"Apr 28, 2020",1693.9065553384262
Austria,AUT,"Apr 29, 2020",1700.3464203233257
Austria,AUT,"Apr 30, 2020",1705.8980280689289
Azerbaijan,AZE,"Feb 29, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 1, 2020",0.09862735380344062
Azerbaijan,AZE,"Mar 2, 2020",0.29588206141032186
Azerbaijan,AZE,"Mar 6, 2020",0.5917641228206437
Azerbaijan,AZE,"Mar 7, 2020",0.8876461842309655
Azerbaijan,AZE,"Mar 11, 2020",1.0849008918378469
Azerbaijan,AZE,"Mar 12, 2020",1.282155599444728
Azerbaijan,AZE,"Mar 13, 2020",1.282155599444728
Azerbaijan,AZE,"Mar 15, 2020",1.8739197222653716
Azerbaijan,AZE,"Mar 16, 2020",1.8739197222653716
Azerbaijan,AZE,"Mar 17, 2020",1.8739197222653716
Azerbaijan,AZE,"Mar 18, 2020",2.761565906496337
Azerbaijan,AZE,"Mar 19, 2020",3.353330029316981
Azerbaijan,AZE,"Mar 20, 2020",4.3396035673513875
Azerbaijan,AZE,"Mar 21, 2020",4.3396035673513875
Azerbaijan,AZE,"Mar 22, 2020",5.227249751582352
Azerbaijan,AZE,"Mar 23, 2020",6.41077799722364
Azerbaijan,AZE,"Mar 24, 2020",7.101169473847724
Azerbaijan,AZE,"Mar 25, 2020",8.580579780899333
Azerbaijan,AZE,"Mar 26, 2020",9.172343903719977
Azerbaijan,AZE,"Mar 27, 2020",12.032537164019756
Azerbaijan,AZE,"Mar 28, 2020",16.273513377567703
Azerbaijan,AZE,"Mar 29, 2020",17.950178392226192
Azerbaijan,AZE,"Mar 30, 2020",20.61311694491909
Azerbaijan,AZE,"Mar 31, 2020",26.92526758833929
Azerbaijan,AZE,"Apr 1, 2020",29.390951433425304
Azerbaijan,AZE,"Apr 2, 2020",35.40722001543518
Azerbaijan,AZE,"Apr 3, 2020",39.450941521376244
Azerbaijan,AZE,"Apr 4, 2020",43.691917734924196
Azerbaijan,AZE,"Apr 5, 2020",51.384851331592564
Azerbaijan,AZE,"Apr 6, 2020",57.598374621209324
Azerbaijan,AZE,"Apr 7, 2020",63.220133788005434
Azerbaijan,AZE,"Apr 8, 2020",70.71581267706692
Azerbaijan,AZE,"Apr 9, 2020",81.07168482642818
Azerbaijan,AZE,"Apr 10, 2020",91.328929621986
Azerbaijan,AZE,"Apr 11, 2020",97.73970761920965
Azerbaijan,AZE,"Apr 12, 2020",104.34774032404017
Azerbaijan,AZE,"Apr 13, 2020",108.2928344761778
Azerbaijan,AZE,"Apr 14, 2020",113.22420216634983
Azerbaijan,AZE,"Apr 15, 2020",118.05694250271841
Azerbaijan,AZE,"Apr 16, 2020",123.58007431571109
Azerbaijan,AZE,"Apr 17, 2020",126.5388949298143
Azerbaijan,AZE,"Apr 18, 2020",132.16065409661041
Azerbaijan,AZE,"Apr 19, 2020",135.41535677212397
Azerbaijan,AZE,"Apr 20, 2020",137.88104061720998
Azerbaijan,AZE,"Apr 21, 2020",141.62888006174072
Azerbaijan,AZE,"Apr 22, 2020",145.9684836290921
Azerbaijan,AZE,"Apr 23, 2020",149.71632307362285
Azerbaijan,AZE,"Apr 24, 2020",152.67514368772606
Azerbaijan,AZE,"Apr 25, 2020",157.01474725507745
Azerbaijan,AZE,"Apr 26, 2020",159.48043110016349
Azerbaijan,AZE,"Apr 27, 2020",162.2419970066598
Azerbaijan,AZE,"Apr 28, 2020",165.49669968217336
Azerbaijan,AZE,"Apr 29, 2020",169.34316648050753
Azerbaijan,AZE,"Apr 30, 2020",174.17590681687614
Bahamas,BHS,"Mar 16, 2020",2.542924566685654
Bahamas,BHS,"Mar 17, 2020",2.542924566685654
Bahamas,BHS,"Mar 20, 2020",7.6287737000569615
Bahamas,BHS,"Mar 21, 2020",10.171698266742617
Bahamas,BHS,"Mar 22, 2020",10.171698266742617
Bahamas,BHS,"Mar 23, 2020",10.171698266742617
Bahamas,BHS,"Mar 24, 2020",10.171698266742617
Bahamas,BHS,"Mar 25, 2020",10.171698266742617
Bahamas,BHS,"Mar 26, 2020",12.714622833428269
Bahamas,BHS,"Mar 27, 2020",22.886321100170886
Bahamas,BHS,"Mar 28, 2020",22.886321100170886
Bahamas,BHS,"Mar 29, 2020",27.972170233542194
Bahamas,BHS,"Mar 30, 2020",35.600943933599154
Bahamas,BHS,"Mar 31, 2020",35.600943933599154
Bahamas,BHS,"Apr 1, 2020",38.14386850028481
Bahamas,BHS,"Apr 2, 2020",53.40141590039873
Bahamas,BHS,"Apr 3, 2020",61.03018960045569
Bahamas,BHS,"Apr 4, 2020",61.03018960045569
Bahamas,BHS,"Apr 5, 2020",71.20188786719831
Bahamas,BHS,"Apr 6, 2020",73.74481243388396
Bahamas,BHS,"Apr 7, 2020",83.91651070062657
Bahamas,BHS,"Apr 8, 2020",91.54528440068354
Bahamas,BHS,"Apr 9, 2020",101.71698266742615
Bahamas,BHS,"Apr 10, 2020",104.25990723411181
Bahamas,BHS,"Apr 11, 2020",106.80283180079746
Bahamas,BHS,"Apr 12, 2020",116.97453006754009
Bahamas,BHS,"Apr 13, 2020",119.51745463422573
Bahamas,BHS,"Apr 14, 2020",124.60330376759704
Bahamas,BHS,"Apr 15, 2020",124.60330376759704
Bahamas,BHS,"Apr 16, 2020",134.77500203433965
Bahamas,BHS,"Apr 17, 2020",137.3179266010253
Bahamas,BHS,"Apr 18, 2020",139.86085116771096
Bahamas,BHS,"Apr 19, 2020",147.48962486776793
Bahamas,BHS,"Apr 20, 2020",152.57547400113924
Bahamas,BHS,"Apr 21, 2020",162.74717226788187
Bahamas,BHS,"Apr 22, 2020",165.2900968345675
Bahamas,BHS,"Apr 23, 2020",178.00471966799577
Bahamas,BHS,"Apr 24, 2020",183.09056880136708
Bahamas,BHS,"Apr 25, 2020",185.63349336805274
Bahamas,BHS,"Apr 26, 2020",198.34811620148102
Bahamas,BHS,"Apr 27, 2020",203.4339653348523
Bahamas,BHS,"Apr 28, 2020",203.4339653348523
Bahamas,BHS,"Apr 29, 2020",203.4339653348523
Bahamas,BHS,"Apr 30, 2020",203.4339653348523
Bahrain,BHR,"Feb 24, 2020",0.5876880528308052
Bahrain,BHR,"Feb 25, 2020",1.1753761056616103
Bahrain,BHR,"Feb 26, 2020",13.516825215108518
Bahrain,BHR,"Feb 27, 2020",19.39370574341657
Bahrain,BHR,"Feb 28, 2020",19.39370574341657
Bahrain,BHR,"Feb 29, 2020",22.332146007570596
Bahrain,BHR,"Mar 1, 2020",24.095210166063012
Bahrain,BHR,"Mar 2, 2020",27.621338483047843
Bahrain,BHR,"Mar 4, 2020",28.796714588709452
Bahrain,BHR,"Mar 5, 2020",30.559778747201868
Bahrain,BHR,"Mar 6, 2020",30.559778747201868
Bahrain,BHR,"Mar 7, 2020",32.91053095852509
Bahrain,BHR,"Mar 8, 2020",37.024347328340724
Bahrain,BHR,"Mar 9, 2020",46.42735617363361
Bahrain,BHR,"Mar 10, 2020",64.05799775855776
Bahrain,BHR,"Mar 11, 2020",64.64568581138857
Bahrain,BHR,"Mar 12, 2020",95.20546455859044
Bahrain,BHR,"Mar 13, 2020",95.20546455859044
Bahrain,BHR,"Mar 14, 2020",123.41449109446908
Bahrain,BHR,"Mar 15, 2020",124.0021791472999
Bahrain,BHR,"Mar 16, 2020",125.76524330579231
Bahrain,BHR,"Mar 17, 2020",129.87905967560795
Bahrain,BHR,"Mar 18, 2020",139.28206852090082
Bahrain,BHR,"Mar 19, 2020",150.44814152468612
Bahrain,BHR,"Mar 20, 2020",158.0880862114866
Bahrain,BHR,"Mar 21, 2020",167.49109505677947
Bahrain,BHR,"Mar 22, 2020",179.83254416622637
Bahrain,BHR,"Mar 23, 2020",196.28780964548892
Bahrain,BHR,"Mar 24, 2020",199.22624990964295
Bahrain,BHR,"Mar 25, 2020",229.19834060401402
Bahrain,BHR,"Mar 26, 2020",246.24129413610737
Bahrain,BHR,"Mar 27, 2020",269.16112819650874
Bahrain,BHR,"Mar 28, 2020",273.8626326191552
Bahrain,BHR,"Mar 29, 2020",277.97644898897084
Bahrain,BHR,"Mar 30, 2020",293.8440264154026
Bahrain,BHR,"Mar 31, 2020",302.65934720786464
Bahrain,BHR,"Apr 1, 2020",333.21912595506654
Bahrain,BHR,"Apr 2, 2020",334.39450206072814
Bahrain,BHR,"Apr 3, 2020",377.88341797020774
Bahrain,BHR,"Apr 4, 2020",377.88341797020774
Bahrain,BHR,"Apr 5, 2020",404.32938034759394
Bahrain,BHR,"Apr 6, 2020",411.38163698156364
Bahrain,BHR,"Apr 7, 2020",444.2921679400887
Bahrain,BHR,"Apr 8, 2020",476.615010845783
Bahrain,BHR,"Apr 9, 2020",483.66726747975264
Bahrain,BHR,"Apr 10, 2020",521.2793028609242
Bahrain,BHR,"Apr 11, 2020",586.5126767251436
Bahrain,BHR,"Apr 12, 2020",611.1955749440374
Bahrain,BHR,"Apr 13, 2020",667.6136280157947
Bahrain,BHR,"Apr 14, 2020",799.8434399027259
